medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,is_brooklyn, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
8111384A55E1C6F13699E771AE87F721,555BC8D23E70B636D794D0C0DE646F9C,VTS,1.0,,2013-01-17 01:34:00,2013-01-17 01:45:00,1.0,660.0,2.62,-73.929161,40.697693,-73.969917,40.689518,True,,,,,,,,,,,,,
6B514B32B1858E99EEA5B533E16C16F9,8AF4527CF6E40B6E0A48BA68E2ADA1DD,VTS,1.0,,2013-01-01 00:05:00,2013-01-01 00:19:00,1.0,840.0,2.66,-73.92762,40.704037,-73.964836,40.710831,True,,,,,,,,,,,,,
7CC221A14BDE0548A2A7F2FEB8F04C51,2ACA0B09A991D2C1E53E29004879EA8B,VTS,1.0,,2013-01-01 00:40:00,2013-01-01 00:52:00,1.0,720.0,2.38,-73.928619,40.704826,-73.957298,40.720398,True,,,,,,,,,,,,,
4338EC8117522C14D319211328017A73,500B20909BB4FB5BA5202323DBDB5CF0,VTS,1.0,,2013-01-01 01:29:00,2013-01-01 01:52:00,2.0,1380.0,3.23,-73.929398,40.69997,-73.955055,40.718304,True,,,,,,,,,,,,,
72820DF51458316BC4A900952E835789,D679EAA8054479896BE832D4888B263A,VTS,1.0,,2013-01-01 01:37:00,2013-01-01 01:56:00,1.0,1140.0,0.26,-73.928818,40.697655,-73.950035,40.717937,True,,,,,,,,,,,,,
E9ED8F3E2426CC79CEB5C56D4077AF7B,0281463F88AB47665942FD971277DC0E,VTS,1.0,,2013-01-01 01:27:00,2013-01-01 01:50:00,1.0,1380.0,4.51,-73.929413,40.697784,-73.997169,40.721951,True,,,,,,,,,,,,,
8C8C25FDDE34446B139E87459AADB4D1,CF6852D6D5E04872322CFB7BFCBA5867,VTS,1.0,,2013-01-01 00:50:00,2013-01-01 00:54:00,2.0,240.0,1.03,-73.932762,40.703426,-73.929726,40.700661,True,,,,,,,,,,,,,
18A76EEAC215CDDAFE693DD63A620D5A,6B267AD35DABB6EBF8E0F222327D5ED2,VTS,1.0,,2013-01-01 02:52:00,2013-01-01 03:23:00,1.0,1860.0,6.06,-73.925293,40.702805,-74.010162,40.733582,True,,,,,,,,,,,,,
51AAA7E3524E2B57B08B45A1828A1F25,D90058CCE96D5D0CEF59C787FB896E41,VTS,1.0,,2013-01-01 02:31:00,2013-01-01 02:36:00,5.0,300.0,1.25,-73.928978,40.69556,-73.945679,40.692066,True,,,,,,,,,,,,,
D42498BA3D18CD3F3632F2E1EA3A25D1,BD63A3ABC2104AE2B4A95258377F8D42,VTS,1.0,,2013-01-01 02:32:00,2013-01-01 02:42:00,1.0,600.0,1.69,-73.924515,40.700169,-73.941193,40.713013,True,,,,,,,,,,,,,
1C6C70CC78475DA41DF18E897863F4B0,683A9DA4536D134C52B96C8DCFDBF2C8,VTS,1.0,,2013-01-01 02:06:00,2013-01-01 02:26:00,1.0,1200.0,3.79,-73.92334,40.701714,-73.950829,40.668076,True,,,,,,,,,,,,,
6D5AA8DC3989C72EEA5A9A106C35F9AE,DB4FCCB4E9B2EF5A7A4F4D8A90B8706C,VTS,1.0,,2013-01-01 01:05:00,2013-01-01 01:09:00,1.0,240.0,0.85,-73.924675,40.704891,-73.932869,40.709187,True,,,,,,,,,,,,,
DCE8AA573A5E2C32B029D0446EDB6463,3F01A1A7EBE89346A98B1CDB3206B997,VTS,1.0,,2013-01-01 01:41:00,2013-01-01 01:56:00,1.0,900.0,6.43,-73.932602,40.703259,-73.992554,40.665604,True,,,,,,,,,,,,,
4FD9F16B9D63993965B3E374E216B08B,6C9DEFE28A38A0F393D66C7FCB7EFB3C,VTS,1.0,,2013-01-01 01:23:00,2013-01-01 01:49:00,6.0,1560.0,5.25,-73.930611,40.704006,-73.971603,40.713486,True,,,,,,,,,,,,,
02B196981B24858BCD38C205AA81D7D8,0F59524A877485E8DAB01262B5E18190,VTS,1.0,,2013-01-01 01:39:00,2013-01-01 01:49:00,5.0,600.0,1.73,-73.930069,40.704193,-73.90937,40.691422,True,,,,,,,,,,,,,
2FBF1436ACECE444A48928C7F3925160,3901BA48DECFF9FC29FC1BAE790EF370,VTS,1.0,,2013-01-01 01:49:00,2013-01-01 01:58:00,5.0,540.0,1.44,-73.930748,40.703926,-73.942078,40.715172,True,,,,,,,,,,,,,
17D8DC59549D6B02AE50FFE726A03FA2,0BB61C85B29B80015D67F4445466669C,VTS,1.0,,2013-01-01 01:41:00,2013-01-01 01:59:00,1.0,1080.0,3.12,-73.923988,40.692753,-73.940071,40.708958,True,,,,,,,,,,,,,
77BE52127CE93D9319C2B3302AD13ECA,7A89CD1ABBFE52F61E8EE02DC3272792,VTS,1.0,,2013-01-01 02:22:00,2013-01-01 02:31:00,5.0,540.0,2.08,-73.922501,40.701191,-73.9505,40.708862,True,,,,,,,,,,,,,
B6A2AFA4CFA7B5AEA589116CEDE49DA5,E293685489318C734F77F8169A967080,VTS,1.0,,2013-01-01 02:01:00,2013-01-01 02:28:00,6.0,1620.0,6.04,-73.919312,40.704193,-73.978737,40.685703,True,,,,,,,,,,,,,
A532B1493C4DD88C450F6796369EAA6F,7ACD107490337FC7BF363C59953E4E4B,VTS,1.0,,2013-01-01 01:55:00,2013-01-01 01:59:00,3.0,240.0,0.86,-73.92897,40.704803,-73.950813,40.723778,True,,,,,,,,,,,,,
4338EC8117522C14D319211328017A73,500B20909BB4FB5BA5202323DBDB5CF0,VTS,1.0,,2013-01-01 01:53:00,2013-01-01 01:57:00,1.0,240.0,1.11,-73.929398,40.69997,-73.945602,40.725483,True,,,,,,,,,,,,,
A532B1493C4DD88C450F6796369EAA6F,7ACD107490337FC7BF363C59953E4E4B,VTS,1.0,,2013-01-01 01:38:00,2013-01-01 01:54:00,3.0,960.0,2.5,-73.92897,40.704803,-73.960114,40.715733,True,,,,,,,,,,,,,
155F901F85492F44A8CB1AB6C47DCB7B,4E1A2ADC48C7E7C930085D2EA17D5DBF,VTS,1.0,,2013-01-01 00:07:00,2013-01-01 00:12:00,3.0,300.0,1.24,-73.917358,40.699051,-73.936615,40.702049,True,,,,,,,,,,,,,
7EDDE36FA99A988397F723511A6065F6,F0EA8FA0C1817D93CE37C4A17A079EBC,VTS,1.0,,2013-01-01 03:06:00,2013-01-01 03:14:00,5.0,480.0,1.42,-73.926559,40.694271,-73.944664,40.706516,True,,,,,,,,,,,,,
29B402D2300F7D7F8F7B0707DF25D7E7,B16B820B8AFE0A511AB21767909555FC,VTS,1.0,,2013-01-01 00:40:00,2013-01-01 00:43:00,1.0,180.0,0.7,-73.926933,40.703743,-73.926979,40.705406,True,,,,,,,,,,,,,
E9531732861EEB2ED5BCF1174A031D0A,4486DE50008F047D0BD1870815A61601,VTS,1.0,,2013-01-01 01:35:00,2013-01-01 01:48:00,2.0,780.0,2.46,-73.927696,40.701885,-73.952019,40.716511,True,,,,,,,,,,,,,
A7A668253B6351CA436F7AA3BB326FCA,29B492B042F4EB15BF8D9A8E5DD51576,VTS,1.0,,2013-01-01 01:46:00,2013-01-01 02:01:00,1.0,900.0,3.15,-73.928474,40.704781,-73.955963,40.73764,True,,,,,,,,,,,,,
72820DF51458316BC4A900952E835789,D679EAA8054479896BE832D4888B263A,VTS,1.0,,2013-01-01 01:58:00,2013-01-01 02:01:00,1.0,180.0,0.02,-73.928818,40.697655,-73.948112,40.717098,True,,,,,,,,,,,,,
F2473333B4960A27F0E5AD82AF09839A,2CCA38D6856EED02BD5BCC055960A86E,VTS,1.0,,2013-01-01 01:22:00,2013-01-01 01:50:00,1.0,1680.0,5.26,-73.932861,40.697701,-74.004913,40.731426,True,,,,,,,,,,,,,
CD4F8F0A0684D07084FDB0DCF362D0C5,2A7AF8402BEF3527AE3D4B2B8D86CFF2,VTS,1.0,,2013-01-01 02:41:00,2013-01-01 02:50:00,2.0,540.0,2.05,-73.925461,40.698158,-73.943535,40.681473,True,,,,,,,,,,,,,
4F9B5CF4F0FC8835DF81B36E978A6D52,B3DA96050527B664CCE47F345E3F78CB,VTS,1.0,,2013-01-01 01:46:00,2013-01-01 02:03:00,1.0,1020.0,4.46,-73.923286,40.699013,-73.992462,40.69849,True,,,,,,,,,,,,,
953B8371833AEBB0108D81107295BBB3,78F1BC2FBFDD23728375556741E8963D,VTS,1.0,,2013-01-01 00:59:00,2013-01-01 01:19:00,1.0,1200.0,3.4,-73.926811,40.697845,-73.961159,40.71904,True,,,,,,,,,,,,,
129EB1CA344C038A54D157CB14D346FA,442C8FBDF35DD0C4E2B1751455FE4BFE,VTS,1.0,,2013-01-01 01:36:00,2013-01-01 01:50:00,5.0,840.0,2.19,-73.927589,40.70182,-73.954025,40.711128,True,,,,,,,,,,,,,
7659EF787C81BCE8C6B0C012E3A03B7E,BEFF64BF3124936567543BE98BF4410E,VTS,1.0,,2013-01-01 02:45:00,2013-01-01 02:53:00,1.0,480.0,1.28,-73.930855,40.703873,-73.940155,40.693634,True,,,,,,,,,,,,,
8B5F45807D8EC24DDFD9A7EDFFAEC138,577D1B6729EF9014CDBC949554EB4483,VTS,1.0,,2013-01-01 02:00:00,2013-01-01 02:07:00,1.0,420.0,1.38,-73.932724,40.703506,-73.946487,40.695847,True,,,,,,,,,,,,,
D0CD9F0C208D96B03D7B5673AB91BAE3,DAF209CC49527C54D6821C8A48D840A4,VTS,1.0,,2013-01-01 01:26:00,2013-01-01 01:49:00,6.0,1380.0,4.6,-73.928986,40.700279,-73.984604,40.724556,True,,,,,,,,,,,,,
55036C0E29FBFA99F75AB88A233F4602,89065559A079804BEB3C119F8520E734,VTS,1.0,,2013-01-01 00:45:00,2013-01-01 00:53:00,1.0,480.0,2.59,-73.93103,40.70388,-73.951569,40.727497,True,,,,,,,,,,,,,
2668C8E0369E0A312D58BA0CC3517553,CC452972904F7142EA40327B1DEF0D21,VTS,1.0,,2013-01-01 00:49:00,2013-01-01 01:01:00,6.0,720.0,1.3,-73.932251,40.697426,-73.915779,40.688179,True,,,,,,,,,,,,,
65FFBDF63E20893AA0D9A00D46BFA0C9,A4D2B24953883B340F62BD1D41E72AB4,VTS,1.0,,2013-01-01 03:29:00,2013-01-01 03:45:00,5.0,960.0,3.42,-73.921417,40.698463,-73.948082,40.724529,True,,,,,,,,,,,,,
