medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,is_Bronx, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
C7297830FEB293174D6B908E7B2C05C6,,,,,2013/8/3 05:07,2013/8/3 05:10,,189.0,0.7,-73.88311,40.855064,-73.872002,40.854053,True,BD8E2DD55049A8062D2779C292CF8C99,CMT,2.0,N,,,2.0,,,,,,
51E5E3D82D4300709A54C79EE723EB49,,,,,2013/8/17 03:21,2013/8/17 03:27,,371.0,2.0,-73.886581,40.85495,-73.904594,40.843422,True,73E19C90C0AD59C450D3377BBA471E89,CMT,1.0,N,,,1.0,,,,,,
EB14D5E8DDC5C3699D83D6557FC0429D,,,,,2013/8/16 03:47,2013/8/16 03:53,,355.0,1.0,-73.878204,40.855743,-73.902344,40.861263,True,47F9F70D5CAF4E0C920E8447BD7A949F,CMT,1.0,N,,,1.0,,,,,,
B2A23B78DA7C84A229AF5932A286778C,,,,,2013/8/25 19:29,2013/8/25 19:30,,38.0,0.0,-73.885887,40.857502,-73.885887,40.857502,True,0E9ECA76F6B8C5650CBF5B5DA523BAC8,CMT,5.0,N,,,1.0,,,,,,
11268C718C5301D49B099689E1DCACA6,,,,,2013/8/24 04:13,2013/8/24 04:24,,689.0,3.0,-73.883514,40.85397,-73.892471,40.882618,True,B4BEA054C63A0897CFC8478E1623E50B,CMT,1.0,N,,,1.0,,,,,,
14D8F54D4F64DB9B8C4D79EBC2DA8218,,,,,2013/8/29 09:38,2013/8/29 09:48,,603.0,3.9,-73.884644,40.858307,-73.900505,40.827785,True,2FCD02E6B01740C50AF0D73822364E5D,CMT,1.0,N,,,1.0,,,,,,
A7BC00CACE0850AE63633ED7950F1082,,,,,2013/8/31 11:52,2013/8/31 12:01,,545.0,3.3,-73.886169,40.856152,-73.88372,40.88036,True,10B4B7B57C6B055F628065BEB84538D5,CMT,1.0,N,,,2.0,,,,,,
DD69783CF7F27E3285EFDFE851617455,,,,,2013/8/31 21:32,2013/8/31 21:34,,71.0,0.3,-73.884613,40.858044,-73.890099,40.861115,True,6951EDDB436ABAB1026DD0BC42758037,CMT,1.0,N,,,1.0,,,,,,
131F6A1E6ECC401E4BC75B4D4FC4E9D0,,,,,2013/8/10 14:57,2013/8/10 15:21,,1440.0,8.87,-73.880753,40.861721,-73.928513,40.824669,True,B78BED24C13B1E5CE790A46C7261AB4F,VTS,1.0,,,,1.0,,,,,,
842EFEB7B0FB42096D2CF52C15660755,,,,,2013/8/10 18:47,2013/8/10 18:51,,240.0,1.4,-73.883026,40.8634,-73.875893,40.859653,True,E599A5D441F26643D85C3D16FBAEE33F,VTS,1.0,,,,1.0,,,,,,
94EC93A6126179AF6FF8738E28A263D2,,,,,2013/8/11 03:21,2013/8/11 03:25,,240.0,0.47,-73.885445,40.859352,-73.888603,40.857185,True,FA9BCE22C795FA45076E57DF76B32507,VTS,1.0,,,,6.0,,,,,,
A2B97CECFEA4C8DE45D8FC251E80AF1D,,,,,2013/9/15 00:50,2013/9/15 00:57,,420.0,1.22,-73.886665,40.856636,-73.89959,40.862274,True,68AE01DDBDEDDFF772905561744A1072,VTS,1.0,,,,2.0,,,,,,
D4C79D641B1776F7AFC372C30309DE97,,,,,2013/9/15 03:50,2013/9/15 03:55,,300.0,1.28,-73.885895,40.857384,-73.899734,40.857887,True,03E26D2F49ACA1F3A32D5C05975941B5,VTS,1.0,,,,1.0,,,,,,
447F77EFBBD1A01691AF050D747745D6,,,,,2013/9/27 08:59,2013/9/27 09:20,,1260.0,4.37,-73.882263,40.851604,-73.926788,40.820045,True,3A490CA722D06BBE968793182533D9C9,VTS,1.0,,,,2.0,,,,,,
1BF29E6BF0CD0FC4367B3C4FBC3C6209,,,,,2013/9/15 05:04,2013/9/15 05:06,,115.0,0.4,-73.881958,40.857288,-73.888039,40.857555,True,448B8B911B7053901820257C6D98DC5A,CMT,1.0,N,,,1.0,,,,,,
794899BCEA3F493D638AEE07E1613DE7,,,,,2013/9/15 01:14,2013/9/15 01:20,,397.0,1.5,-73.881058,40.85556,-73.897614,40.847027,True,DCDA953CBE8BD9F5D5F56FD44EF1A74B,CMT,1.0,N,,,1.0,,,,,,
50DA72F510E2F84A42712E13744FAC7B,,,,,2013/9/22 06:12,2013/9/22 06:14,,125.0,0.8,-73.875374,40.855793,-73.889969,40.861095,True,EA9D03A766C1D32A6668FFF0C1EB4E4B,CMT,1.0,Y,,,1.0,,,,,,
B198291108B2CD6057094CE67EBC305F,,,,,2013/9/29 08:05,2013/9/29 08:06,,69.0,0.0,-73.88533,40.851086,-73.885353,40.851078,True,829BD12DDAA723B70C6019DC7BEBA0C2,CMT,1.0,N,,,1.0,,,,,,
44D0BCB7CC7BF149FD55901023D472AB,,,,,2013/9/27 04:20,2013/9/27 04:33,,741.0,3.5,-73.882172,40.853504,-73.909302,40.87439,True,F051238AE9EF6EE48C5DE7838212F7F8,CMT,1.0,N,,,1.0,,,,,,
75492634DA43822FF364AEEECF81DB9F,,,,,2013/9/1 05:14,2013/9/1 05:23,,540.0,2.39,-73.885864,40.858776,-73.894882,40.83215,True,F14FCE589B265D62A37E3BD7570E8647,VTS,1.0,,,,1.0,,,,,,
2E34B3CAEB763EA98BAA700EFFC78E3D,,,,,2013/9/1 22:47,2013/9/1 22:49,,120.0,0.94,-73.881287,40.86132,-73.869781,40.856693,True,CDA25C19E899F6A0221B7365C8AF0EAB,VTS,1.0,,,,2.0,,,,,,
B73B8C7B56FD6C1408DCE3D487132D0A,,,,,2013/9/2 14:10,2013/9/2 14:11,,60.0,0.02,-73.88456,40.854225,-73.884247,40.854122,True,7AC5532819D8FED5354FD5F30305EEDF,VTS,1.0,,,,5.0,,,,,,
DDC8665BFAD13659EAA8A39020420C43,,,,,2013/9/2 08:42,2013/9/2 08:44,,120.0,0.04,-73.884537,40.858002,-73.888451,40.856026,True,5F41911F4634BD0CD60122DE67400B90,VTS,1.0,,,,1.0,,,,,,
94FE82D21459F230224399EAB8395C10,,,,,2013/9/28 15:41,2013/9/28 16:00,,1140.0,3.48,-73.885841,40.858864,-73.903641,40.887691,True,58CFE7D89EA55662AB71D8AA18BCB990,VTS,1.0,,,,3.0,,,,,,
C88A4BA5F2F086F9C1967501C30C52EF,,,,,2013/9/28 18:46,2013/9/28 18:51,,300.0,1.63,-73.88073,40.861256,-73.876038,40.859612,True,E6ED90F05F114BAF0642E00690F4B0CC,VTS,1.0,,,,1.0,,,,,,
0E1DBB68725F8E2F36BCF596C2719561,,,,,2013/10/12 08:00,2013/10/12 08:00,,18.0,0.0,-73.880745,40.861286,-73.880753,40.86129,True,E8FD87E427302251F4DE131642BDA5FC,CMT,1.0,N,,,1.0,,,,,,
0E1DBB68725F8E2F36BCF596C2719561,,,,,2013/10/12 08:07,2013/10/12 08:07,,15.0,0.0,-73.880768,40.861286,-73.880768,40.861286,True,E8FD87E427302251F4DE131642BDA5FC,CMT,1.0,N,,,1.0,,,,,,
292BEF6413676773D0DBE0E0DCAFBDAE,,,,,2013/10/7 19:02,2013/10/7 19:20,,1085.0,3.2,-73.884201,40.854527,-73.90036,40.818821,True,4F37DFD2C38D380BA8AEBD3EFACB4D4E,CMT,1.0,N,,,1.0,,,,,,
8B92CB499DFC80FC3422BC4A05BFA582,,,,,2013/10/8 01:02,2013/10/8 01:02,,461.0,1.3,-73.884224,40.856483,-73.884224,40.856483,True,217622C8CAF6C45CB026B087DECC76F9,CMT,1.0,Y,,,1.0,,,,,,
7102C7D6F412C01093A506B97DA74DC6,,,,,2013/10/17 20:03,2013/10/17 20:18,,856.0,1.8,-73.884422,40.854309,-73.899178,40.860828,True,B56087003C3659C8F03183906BA3E4BD,CMT,1.0,N,,,1.0,,,,,,
2C096AE6C16398D7D2C1754901310D48,,,,,2013/10/14 02:43,2013/10/14 02:45,,119.0,0.0,-73.885887,40.857433,-73.885887,40.857441,True,6E3A6E3D5D610C6AF578C48B2AD7C516,CMT,5.0,N,,,1.0,,,,,,
A977D837D54F55D89690F2F9ED2F29AD,,,,,2013/10/16 10:40,2013/10/16 10:50,,581.0,1.1,-73.878586,40.855396,-73.875381,40.854683,True,BD88C288BE7C71CB400CFC9CAA2A65DC,CMT,1.0,N,,,1.0,,,,,,
A977D837D54F55D89690F2F9ED2F29AD,,,,,2013/10/16 11:01,2013/10/16 11:02,,39.0,0.0,-73.875229,40.854465,-73.875351,40.854275,True,BD88C288BE7C71CB400CFC9CAA2A65DC,CMT,1.0,N,,,1.0,,,,,,
A977D837D54F55D89690F2F9ED2F29AD,,,,,2013/10/16 14:24,2013/10/16 15:26,,3728.0,18.2,-73.875938,40.85434,-73.857635,40.848152,True,BD88C288BE7C71CB400CFC9CAA2A65DC,CMT,2.0,N,,,2.0,,,,,,
A977D837D54F55D89690F2F9ED2F29AD,,,,,2013/10/16 10:58,2013/10/16 10:59,,100.0,0.3,-73.875298,40.854027,-73.875847,40.854046,True,BD88C288BE7C71CB400CFC9CAA2A65DC,CMT,1.0,N,,,2.0,,,,,,
CED9ABEECC3CB98C0229AF973D754677,,,,,2013/10/15 02:48,2013/10/15 02:55,,449.0,2.7,-73.88446,40.858112,-73.845215,40.867798,True,55CA3B5E203676B562AD8CE5D351517C,CMT,1.0,N,,,2.0,,,,,,
A977D837D54F55D89690F2F9ED2F29AD,,,,,2013/10/16 10:51,2013/10/16 10:55,,271.0,0.8,-73.875397,40.854683,-73.87542,40.854229,True,BD88C288BE7C71CB400CFC9CAA2A65DC,CMT,1.0,N,,,1.0,,,,,,
6FB9F4DDA5E81308EE366E6D51BF099B,,,,,2013/10/14 14:17,2013/10/14 14:24,,370.0,1.2,-73.880569,40.860935,-73.865395,40.856689,True,058C765A7F69F442B1D2DE174EBF37F9,CMT,1.0,N,,,1.0,,,,,,
B37E96EE934070F9DA25CD5E60397ABF,,,,,2013/10/17 05:40,2013/10/17 05:43,,198.0,0.8,-73.886894,40.859444,-73.900589,40.862656,True,F9EA27B60ABA44297F7186AA9FB81D4A,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 22:08,2013/10/27 22:12,,233.0,0.6,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
2BEE669E89466CB80465D4862E9FA0ED,,,,,2013/10/25 22:42,2013/10/25 22:47,,303.0,2.0,-73.886261,40.85862,-73.875389,40.837627,True,E8ED19EC6BC6C67D2EDE764560F139DE,CMT,1.0,N,,,1.0,,,,,,
62A9741FAFBF7A57E1E3AB673529B45E,,,,,2013/10/25 02:36,2013/10/25 02:39,,169.0,0.4,-73.886871,40.853214,-73.886154,40.850639,True,7F99305EDF386DFC8ADF108AD6E95F47,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 20:56,2013/10/27 21:00,,213.0,0.7,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 21:09,2013/10/27 21:20,,609.0,2.2,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 21:51,2013/10/27 21:56,,349.0,1.1,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 22:55,2013/10/27 23:05,,613.0,2.7,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 20:41,2013/10/27 20:55,,810.0,3.6,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 22:26,2013/10/27 22:31,,285.0,1.3,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 23:15,2013/10/27 23:37,,1344.0,11.1,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 21:31,2013/10/27 21:40,,530.0,1.3,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/27 22:31,2013/10/27 22:43,,704.0,6.7,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/28 00:46,2013/10/28 00:52,,369.0,1.7,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
3CDA5EDA28622E264E004D4A51A2B9A8,,,,,2013/10/28 17:09,2013/10/28 17:15,,359.0,1.0,-73.884003,40.858612,-73.883545,40.867477,True,9605BC29F3C4DCCB5E855F2A499FE905,CMT,1.0,N,,,1.0,,,,,,
A9E41A27FBC78D7E8A0FF380DB85D218,,,,,2013/10/28 00:20,2013/10/28 00:33,,827.0,4.0,-73.886429,40.859032,-73.886429,40.859032,True,A2E5C6F2BFC17DC142B9DC0BE720CB68,CMT,1.0,N,,,1.0,,,,,,
DDB3F3E0172B1FBF0C9E39CA773CC6E3,,,,,2013/10/6 00:29,2013/10/6 00:48,,1176.0,9.1,-73.886116,40.858276,-73.882263,40.867222,True,979AC98DA9429707B4F548B97F9E59A4,CMT,1.0,N,,,1.0,,,,,,
848AC8C699E0BE2A7A04605006116745,,,,,2013/10/6 20:51,2013/10/6 20:59,,480.0,1.71,-73.885315,40.858463,-73.855873,40.858997,True,C6C54D46C2272CD5C69BD2E6502B5D1C,VTS,1.0,,,,1.0,,,,,,
ED3A53004CF2FADD388B48627ACDB87D,,,,,2013/10/4 08:44,2013/10/4 08:56,,720.0,1.71,-73.8862,40.859089,-73.912285,40.859268,True,376BD7BD9CCFD415A7108620C682E87C,VTS,1.0,,,,2.0,,,,,,
4D5A1D2C01C93F3BF1BEE4F4F241153C,,,,,2013/10/12 06:32,2013/10/12 06:43,,660.0,4.55,-73.880722,40.856396,-73.887856,40.812202,True,79E644B2EDC28F5ACDB22BBA382EBB7F,VTS,1.0,,,,1.0,,,,,,
65C6171C49705F67A5C1037F34A37B15,,,,,2013/10/13 03:32,2013/10/13 03:37,,300.0,1.23,-73.885406,40.85862,-73.900848,40.868252,True,68DAEEE6A0BF053BD22DAB618A08AC86,VTS,1.0,,,,1.0,,,,,,
F15B9575033DDAD9851DDDCC0E1353B1,,,,,2013/10/17 12:57,2013/10/17 13:09,,720.0,2.07,-73.883102,40.857788,-73.879593,40.879757,True,4CFF5001E62EA3C42272CF90DA57B4C2,VTS,1.0,,,,1.0,,,,,,
9301DB0487CE4D8E54E05FF463FC8EA6,,,,,2013/10/18 13:25,2013/10/18 13:34,,540.0,0.65,-73.880844,40.859333,-73.889786,40.860981,True,84CB5944A25C2E87A2F102C13341770A,VTS,1.0,,,,6.0,,,,,,
0200040947E2B1D081AF8F007C161F04,,,,,2013/10/19 08:28,2013/10/19 08:34,,360.0,1.65,-73.884926,40.855503,-73.863579,40.864574,True,C2C5250BCDCD831A2582A25960419665,VTS,1.0,,,,3.0,,,,,,
96747A174B16F9DECC6ED1B4FA3CF919,,,,,2013/10/26 04:08,2013/10/26 04:12,,240.0,0.5,-73.886986,40.85873,-73.884056,40.858528,True,EEE20A34D94EAE154BED206F98A19517,VTS,1.0,,,,1.0,,,,,,
9E28C3598E3575951F8AD16241E5B874,,,,,2013/10/26 16:56,2013/10/26 17:02,,360.0,1.05,-73.880463,40.862083,-73.86908,40.856838,True,0AD9418CD28ADD6707DD4854178722B5,VTS,1.0,,,,2.0,,,,,,
6902E3F375899EAFC50A40DBD191D340,,,,,2013/10/27 14:27,2013/10/27 14:43,,960.0,7.6,-73.880783,40.861214,-73.92907,40.864597,True,0F51E0C88BD265002475FF9E88A02D13,VTS,1.0,,,,1.0,,,,,,
15C2BDB751FEEC4CB25376535BB2E515,,,,,2013/10/28 23:45,2013/10/28 23:45,,0.0,0.0,-73.88446,40.856606,-73.88446,40.856606,True,9160A49508C287D4F138DAD8CC6396E4,VTS,5.0,,,,1.0,,,,,,
D80FD255D1921207A256F30136F4DBB2,,,,,2013/10/31 00:08,2013/10/31 00:53,,2700.0,2.54,-73.882141,40.851955,-73.882294,40.85136,True,86E010F890E268A42718853B5BC129CF,VTS,5.0,,,,1.0,,,,,,
BFDB127905EA1571011295DE03FA2B59,,,,,2013/10/5 08:09,2013/10/5 08:10,,60.0,0.2,-73.886826,40.859352,-73.890007,40.860996,True,86CDD96D28B35E46C98985A5C2D5E22F,CMT,1.0,N,,,1.0,,,,,,
25E6F4366BB2FE32AE402B26192DD96C,,,,,2013/10/4 07:59,2013/10/4 08:06,,441.0,1.3,-73.880524,40.860737,-73.881363,40.8661,True,6E11EF803E45C5435D601816F2188091,CMT,1.0,N,,,1.0,,,,,,
9469A9B2F3F7CE6268CB44E9152C6763,,,,,2013/10/5 05:00,2013/10/5 05:07,,400.0,1.3,-73.883644,40.85405,-73.900688,40.862736,True,74048634A03EC016E4517066AA9FE793,CMT,1.0,N,,,1.0,,,,,,
EA9F5D86157D5D84BBEFA1BDF3905807,,,,,2013/10/6 08:14,2013/10/6 08:24,,611.0,1.3,-73.885216,40.854374,-73.900078,40.862465,True,9B594C3DB1C7F8A83FEC52E39E5CC179,CMT,1.0,N,,,1.0,,,,,,
58E8476BA62789D02A780ACB7699223B,,,,,2013/11/11 00:02,2013/11/11 00:08,,360.0,1.85,-73.8843,40.858135,-73.855904,40.860687,True,0A76163D612D941EB37AA86DDBA373A7,VTS,1.0,,,,2.0,,,,,,
E5B70E847C120AC30EDA169887E95B61,,,,,2013/11/11 19:20,2013/11/11 19:21,,60.0,0.0,-73.882652,40.860161,-73.882675,40.860111,True,EEC8C7E79C3120D32FDDD4B9D8C7FB7D,VTS,2.0,,,,1.0,,,,,,
FB92F691B7E933E6462788B10939F757,,,,,2013/11/17 13:29,2013/11/17 13:35,,360.0,0.88,-73.880547,40.862164,-73.889091,40.853855,True,112771253520CA9F30776AB5C3794AAB,VTS,1.0,,,,1.0,,,,,,
99F054D1DBC68AA8188E60B3218A03E5,,,,,2013/11/15 00:32,2013/11/15 00:34,,120.0,0.62,-73.885567,40.85857,-73.884209,40.852451,True,4FD52BBA2025E710407E254C87E33320,VTS,1.0,,,,1.0,,,,,,
065C6702271E0D2EC8F00FD2933E7A0D,,,,,2013/11/15 14:29,2013/11/15 14:44,,900.0,1.54,-73.885323,40.858578,-73.904877,40.852695,True,0208377F3D317603E171D85039F4C74D,VTS,1.0,,,,1.0,,,,,,
5EB675A89DE55533C47AAB7411ED397A,,,,,2013/11/16 18:31,2013/11/16 18:44,,780.0,5.16,-73.880577,40.861149,-73.836929,40.817196,True,4AE8D1594ED17EEDB71034701C362F58,VTS,1.0,,,,1.0,,,,,,
0640F300788894DCD2E5DE1D65694F4A,,,,,2013/11/23 03:04,2013/11/23 03:21,,1020.0,7.32,-73.886803,40.858944,-73.8013,40.8092,True,6D05D4624F2D09A6C776C2ED82E1709D,VTS,1.0,,,,1.0,,,,,,
F49C278E31F8B20D8FC85DB014A1EF43,,,,,2013/11/24 16:51,2013/11/24 16:55,,240.0,1.0,-73.88401,40.856102,-73.870857,40.856644,True,B446A1845148EE28DAD4E11AC59533F9,VTS,1.0,,,,1.0,,,,,,
121FF26EFEDBE1B5160DACD787A6B5EF,,,,,2013/11/24 21:15,2013/11/24 21:19,,240.0,1.02,-73.880959,40.85688,-73.865578,40.859627,True,BBACEE2F3D15666652AE154F60AF7550,VTS,1.0,,,,1.0,,,,,,
44D0ED137ADA1F68D07DCAF4D1BC3ABD,,,,,2013/11/22 04:48,2013/11/22 04:50,,120.0,0.68,-73.886101,40.858986,-73.895622,40.86227,True,942E9D0571DBA06B2EC28566F3CC0017,VTS,1.0,,,,3.0,,,,,,
AB6ED43D7295CFC950A8133CBCAF40FB,,,,,2013/11/1 01:05,2013/11/1 01:14,,540.0,1.89,-73.881096,40.855618,-73.869057,40.836811,True,FBA70DCBEA10473EC7CED40139A054F5,VTS,1.0,,,,2.0,,,,,,
F86299BD8DF9B0C90A4E20AD2A44EAF7,,,,,2013/11/1 00:24,2013/11/1 03:04,,9600.0,13.32,-73.885414,40.856876,-73.884361,40.857231,True,9F90779F3F1CD7339ED858178B527438,VTS,1.0,,,,1.0,,,,,,
C21BAE5D555D6E11B2F2CFB207FF9D4B,,,,,2013/11/2 14:21,2013/11/2 14:29,,480.0,1.27,-73.882149,40.862053,-73.882149,40.862053,True,26B2835576E264885177CD7B0EFFEFCB,VTS,1.0,,,,1.0,,,,,,
B87ED7DBFF0A0F1A02BD383D35A22A4B,,,,,2013/11/10 00:31,2013/11/10 00:31,,42.0,0.0,-73.885521,40.855789,-73.885521,40.855789,True,B75AE4CB5ABD9217D2E1C342B8DE07EE,CMT,5.0,N,,,1.0,,,,,,
87077D0B254D4966BE39E9D973D603C6,,,,,2013/11/10 12:07,2013/11/10 12:07,,52.0,3.0,-73.886742,40.857849,-73.886749,40.857826,True,4D7579A8DB8433B5B0F83ED294566AF3,CMT,5.0,N,,,2.0,,,,,,
9D8956B5E783B0C2BC4C4142A00E59AF,,,,,2013/11/17 05:58,2013/11/17 05:59,,77.0,0.1,-73.881004,40.857933,-73.880394,40.856667,True,0C8AE20F1FD23DAA9854AB1F0B064A63,CMT,5.0,N,,,2.0,,,,,,
D7479C954DF136B1545CBF8491361A8D,,,,,2013/11/17 03:12,2013/11/17 03:15,,214.0,2.5,-73.884422,40.858051,-73.868134,40.877438,True,F801CDC648A484E87540694FAA2D6DC3,CMT,1.0,N,,,1.0,,,,,,
2D36992248D1047DDF56EBECBF9316D6,,,,,2013/11/17 00:47,2013/11/17 00:51,,245.0,0.8,-73.885689,40.857819,-73.896805,40.862549,True,866BE869B6A2513D8DF4510AE9B86C7F,CMT,1.0,N,,,1.0,,,,,,
11DE8F5D4F044F2BFD18DFB8E2874D30,,,,,2013/11/17 17:30,2013/11/17 17:34,,257.0,1.1,-73.884644,40.857903,-73.902107,40.864525,True,DFC2FCB2C9BFCD12915648D59CEE8747,CMT,1.0,N,,,1.0,,,,,,
DE6F8BF4F5255C2DD1F99243DB8DC991,,,,,2013/11/24 03:55,2013/11/24 04:04,,548.0,2.1,-73.881584,40.853813,-73.883957,40.880424,True,6CFF6FA1859C44AC4D4306CD519F56BF,CMT,1.0,Y,,,1.0,,,,,,
0CD69A4C024D9136F1B56723F1CAF808,,,,,2013/11/30 09:03,2013/11/30 09:18,,900.0,5.08,-73.886276,40.858948,-73.921082,40.842113,True,18DC3F04D247D78DCC413A167FC88ECF,VTS,1.0,,,,2.0,,,,,,
3DEAFFEEE06761D818A955BA7D270DB3,,,,,2013/12/7 13:11,2013/12/7 13:18,,420.0,1.39,-73.880859,40.861568,-73.90065,40.86264,True,10798723A7D41A18CBCACA213049CFD7,VTS,1.0,,,,3.0,,,,,,
2E34B3CAEB763EA98BAA700EFFC78E3D,,,,,2013/12/10 19:26,2013/12/10 19:47,,1260.0,0.71,-73.884018,40.864677,-73.880714,40.856377,True,CDA25C19E899F6A0221B7365C8AF0EAB,VTS,1.0,,,,2.0,,,,,,
1C8ADF747EB27F621D10C184B3CC7A01,,,,,2013/12/14 20:50,2013/12/14 20:57,,420.0,0.85,-73.880592,40.861977,-73.888161,40.854881,True,911299BE5F3FF1DFD6E3F4BFEACB6E26,VTS,1.0,,,,1.0,,,,,,
C841CDD9EC7995E8812BC04BFB59190D,,,,,2013/12/16 08:48,2013/12/16 09:27,,2340.0,12.39,-73.880775,40.856617,-73.880493,40.862057,True,A20923BF937BDF0651319877696E012D,VTS,1.0,,,,1.0,,,,,,
2E34B3CAEB763EA98BAA700EFFC78E3D,,,,,2013/12/18 13:40,2013/12/18 14:05,,1500.0,4.15,-73.882759,40.862797,-73.845078,40.832695,True,CDA25C19E899F6A0221B7365C8AF0EAB,VTS,1.0,,,,2.0,,,,,,
A4AAADCE2C0EF86ECA81EC64A56CF543,,,,,2013/12/24 09:45,2013/12/24 10:17,,1920.0,11.87,-73.882393,40.857304,-73.881195,40.861549,True,2D2CF56B35716D1AC18934BBEF4B8135,VTS,1.0,,,,5.0,,,,,,
E3BE706403627C3D4BF57BB0224067C0,,,,,2013/12/25 00:54,2013/12/25 00:54,,0.0,0.3,-73.88559,40.858433,-73.88559,40.858433,True,E1350EF5DD49EE4BF892435323970FB0,VTS,5.0,,,,1.0,,,,,,
ED7DCB3ED07F37CB36A3F9893D62176E,,,,,2013/12/24 21:31,2013/12/24 21:48,,1020.0,3.95,-73.877106,40.855366,-73.880844,40.870518,True,98F9A6C2B9D08D586B4D7AF14049E708,VTS,1.0,,,,1.0,,,,,,
49963A8A8D69108AB338670BAFB94B0A,,,,,2013/12/24 23:39,2013/12/24 23:45,,372.0,2.6,-73.881081,40.855633,-73.864861,40.875885,True,D6116EDB98FE3523295A279663A594BB,CMT,1.0,N,,,1.0,,,,,,
BB6A54854825A93F93098BED5DF74462,,,,,2013/12/26 11:31,2013/12/26 11:44,,774.0,1.5,-73.88549,40.858707,-73.886177,40.874966,True,8964C98724DA5E6D6AC62442F4C4728F,CMT,1.0,N,,,1.0,,,,,,
F3E2FC48C5A14BACE539216837A8AB86,,,,,2013/12/28 05:08,2013/12/28 05:10,,143.0,0.7,-73.884636,40.858456,-73.896675,40.862473,True,2142A3A40E7554B7497177F0D8BEEBCB,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 02:43,2013/12/30 02:50,,425.0,1.8,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 09:01,2013/12/30 09:28,,1580.0,4.6,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 06:13,2013/12/30 06:20,,440.0,1.8,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 05:13,2013/12/30 05:22,,553.0,3.4,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
